offering_id,department_id,department_name,is_engineering_accredited,curriculum_year,cohort_rule,curriculum_area,is_msc,year,year_label,semester,requirement_type_raw,requirement_type_normalized,is_curriculum_required,is_policy_required,is_effectively_required,required_reason,course_code,course_name_raw,course_name_canonical,is_design_course,credit_structure_raw,credits,lecture_hours,design_hours,practice_hours,source_document,source_table_index,source_row_index,normalization_note,quality_flag
OFF0192,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필(지정),required,1,0,1,교육과정표 필수,LA0505,대학수학2,대학수학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,4,,
OFF0193,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0501,일반물리학1,일반물리학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,5,,
OFF0194,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필(지정),required,1,0,1,교육과정표 필수,LA0506,일반물리학2,일반물리학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,5,,
OFF0195,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0502,일반물리학실험1,일반물리학실험1,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,6,,
OFF0196,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필(지정),required,1,0,1,교육과정표 필수,LA0507,일반물리학실험2,일반물리학실험2,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,6,,
OFF0197,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0503,일반화학1,일반화학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,7,,
OFF0198,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필(지정),required,1,0,1,교육과정표 필수,LA0508,일반화학2,일반화학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,7,,
OFF0199,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0504,일반화학실험1,일반화학실험1,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,8,,
OFF0200,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필(지정),required,1,0,1,교육과정표 필수,LA0509,일반화학실험2,일반화학실험2,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,8,,
OFF0201,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,1,교필(지정),required,1,0,1,교육과정표 필수,LA0511,공학수학1,공학수학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,10,,
OFF0202,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,2,교필(지정),required,1,0,1,교육과정표 필수,LA0512,공학수학2,공학수학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,10,,
OFF0203,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,1,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,2,,
OFF0204,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,2,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,2,,
OFF0205,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,1,1,2,전필,required,1,1,1,교육과정표 필수; 공학교육인증 유지 전공의 창의입문설계 요건,EA0001,창의입문설계*,창의입문설계,1,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,3,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0206,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA1001,유기화학1*,유기화학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,5,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0207,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA1005,고분자공학개론1,고분자공학개론1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,5,,
OFF0208,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA1002,물리화학1*,물리화학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,6,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0209,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA1006,고분자기초실험,고분자기초실험,0,2-0-0-4,2,0,0,4,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,6,,
OFF0210,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA1003,유기화학실험,유기화학실험,0,2-0-0-4,2,0,0,4,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,7,,
OFF0211,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA1012,고분자기기분석1,고분자기기분석1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,7,,
OFF0212,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전선,elective,0,0,0,,EA1004,재료과학개론*,재료과학개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,8,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0213,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,EA1007,유기화학2,유기화학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,8,,
OFF0214,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,EA1008,물리화학2*,물리화학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,9,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0215,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,EA1009,화공양론,화공양론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,10,,
OFF0216,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,EA1010,고분자합성1,고분자합성1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,12,,
OFF0217,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전필,required,1,0,1,교육과정표 필수,EA1016,고분자기기분석실험*,고분자기기분석실험,0,2-0-0-4,2,0,0,4,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,12,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0218,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,EA1011,고분자물성1,고분자물성1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,13,,
OFF0219,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,EA1013,고분자합성실험,고분자합성실험,0,2-0-0-4,2,0,0,4,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,14,,
OFF0220,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA1014,고분자공학개론2*,고분자공학개론2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,16,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0221,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA1017,고분자합성2*,고분자합성2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,16,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0222,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA1015,유기정보소재,유기정보소재,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,17,,
OFF0223,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA1018,고분자물성2*,고분자물성2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,17,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0224,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA1019,고분자기기분석2*,고분자기기분석2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,18,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0225,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA1020,고분자분석설계*,고분자분석설계,1,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,18,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0226,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA1035,고분자 콜로키움,고분자콜로키움,0,1-1-0-0,1,1,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,19,공백 제거,NORMALIZED_NAME
OFF0227,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA1021,화장품과고분자소재,화장품과고분자소재,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,19,,
OFF0228,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전필,required,1,0,1,교육과정표 필수,EA1022,고분자가공1,고분자가공1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,21,,
OFF0229,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전필,required,1,0,1,교육과정표 필수,EA1023,고분자재료1,고분자재료1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,22,,
OFF0230,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,EA1024,고분자캡스톤디자인*,고분자캡스톤디자인,0,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,23,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0231,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,EA1029,고분자가공2,고분자가공2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,23,,
OFF0232,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,EA1025,첨단의료용고분자,첨단의료용고분자,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,24,,
OFF0233,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,EA1030,고분자재료2,고분자재료2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,24,,
OFF0234,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,EA1026,고분자복합재료,고분자복합재료,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,25,,
OFF0235,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,EA1031,공업화학,공업화학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,25,,
OFF0236,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,EA1027,기능성고분자,기능성고분자,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,26,,
OFF0237,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,EA1032,고분자약물전달,고분자약물전달,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,26,,
OFF0238,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,EA1028,공학연구1*,공학연구1,0,2-2-0-0,2,2,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,27,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0239,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,EA1033,공학연구2*,공학연구2,0,2-2-0-0,2,2,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,27,원문 주석표시 * 제거,NORMALIZED_NAME
OFF0240,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,EA1034,종합설계,종합설계,1,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),274,28,,
OFF0241,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,1,교필(공통),required,1,0,1,교육과정표 필수,LA0299,글쓰기와발표,글쓰기와발표,0,2-2-0-0,2,2,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),291,2,,
OFF0242,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,2,교필(공통),required,1,0,1,교육과정표 필수,LA0365,글로벌커뮤니케이션,글로벌커뮤니케이션,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),291,2,,
OFF0243,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,1,교필(공통),required,1,0,1,교육과정표 필수,LA0366,디지털문해력,디지털문해력,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),291,3,,
OFF0244,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (지정),required,1,0,1,교육과정표 필수,LA0500,대학수학1,대학수학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,2,,
OFF0245,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필 (지정),required,1,0,1,교육과정표 필수,LA0505,대학수학2,대학수학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,2,,
OFF0246,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (지정),required,1,0,1,교육과정표 필수,LA0501,일반물리학1,일반물리학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,3,,
OFF0247,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필 (지정),required,1,0,1,교육과정표 필수,LA0506,일반물리학2,일반물리학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,3,,
OFF0248,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (지정),required,1,0,1,교육과정표 필수,LA0502,일반물리학실험1,일반물리학실험1,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,4,,
OFF0249,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필 (지정),required,1,0,1,교육과정표 필수,LA0507,일반물리학실험2,일반물리학실험2,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,4,,
OFF0250,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (지정),required,1,0,1,교육과정표 필수,LA0503,일반화학1,일반화학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,5,,
OFF0251,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필 (지정),required,1,0,1,교육과정표 필수,LA0508,일반화학2,일반화학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,5,,
OFF0252,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (지정),required,1,0,1,교육과정표 필수,LA0504,일반화학실험1,일반화학실험1,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,6,,
OFF0253,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필 (지정),required,1,0,1,교육과정표 필수,LA0509,일반화학실험2,일반화학실험2,0,1-0-0-2,1,0,0,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,6,,
OFF0254,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,1,교필 (지정),required,1,0,1,교육과정표 필수,LA0511,공학수학1,공학수학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,8,,
OFF0255,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,2,교필 (지정),required,1,0,1,교육과정표 필수,LA0512,공학수학2,공학수학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),292,8,,
OFF0256,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,1,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,2,,
OFF0257,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,2,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,2,,
OFF0258,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,1,1,2,전필,required,1,1,1,교육과정표 필수; 공학교육인증 유지 전공의 창의입문설계 요건,EA0001,창의입문설계,창의입문설계,1,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,3,,
OFF0259,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA2003,재료과학1,재료과학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,5,,
OFF0260,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA2007,재료과학2,재료과학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,5,,
OFF0261,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA2004,현미경조직특성평가,현미경조직특성평가,0,3-1-1-2,3,1,1,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,6,,
OFF0262,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA2008,화학적특성평가,화학적특성평가,0,3-1-1-2,3,1,1,2,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,6,,
OFF0263,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA2005,기계적특성평가,기계적특성평가,0,3-1-0-4,3,1,0,4,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,7,,
OFF0264,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA2009,전자기적특성평가,전자기적특성평가,0,3-1-0-4,3,1,0,4,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,7,,
OFF0265,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,EA2025,재료열역학1,재료열역학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,8,,
OFF0266,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,EA2026,재료열역학2,재료열역학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,8,,
OFF0267,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전선,elective,0,0,0,,EA2011,전기전자공학,전기전자공학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,9,,
OFF0268,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,EA2012,재료조직학,재료조직학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,9,,
OFF0269,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2027,소재제조공정설계,소재제조공정설계,1,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,11,,
OFF0270,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2040,소재분석평가설계,소재분석평가설계,1,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,11,,
OFF0271,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2028,에너지재료설계,에너지재료설계,1,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,12,,
OFF0272,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2041,X-선공학및설계,X-선공학및설계,1,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,12,,
OFF0273,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2029,재료상변태,재료상변태,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,13,,
OFF0274,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2042,전자재료2,전자재료2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,13,,
OFF0275,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2030,전자재료1,전자재료1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,14,,
OFF0276,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2043,재료강도학,재료강도학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,14,,
OFF0277,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2031,결정학개론,결정학개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,15,,
OFF0278,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2044,비철금속재료,비철금속재료,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,15,,
OFF0279,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2032,철강재료,철강재료,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,16,,
OFF0280,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2045,재료전산학,재료전산학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,16,,
OFF0281,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2034,재료전기화학,재료전기화학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,17,,
OFF0282,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,EA2046,제련공학,제련공학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,17,,
OFF0283,MSE,신소재공학전공,1,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,EA2035,세라믹공정,세라믹공정,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),299,18,,
